"B1R1,C,2","B1R2,C,2","B1R4,C,3","B1R5,C,3","B1R6,C,1","B1R7,C,1","B1R8,C,1","B1R9,C,1","B7R1AK2,N,2,0","B7R1AK3,N,2,0","B7R1AK4,N,2,0","B7R1AK5,N,2,0","FILLER_ID,C,3","REC_TYPE,C,1"
13,75,030,005,1,2,2,3,0,1,0,1,000,6
13,75,030,006,2,2,2,3,0,1,0,1,000,6
13,75,030,007,2,2,2,3,0,1,0,1,000,6
13,75,030,008,2,2,2,3,0,1,0,1,000,6
13,76,010,001,2,2,2,2,0,0,0,0,000,6
13,76,010,002,2,2,2,1,0,1,0,1,000,6
13,76,010,003,2,2,2,3,0,0,0,0,000,6
13,76,010,004,2,2,2,2,0,0,0,0,000,6
13,76,010,005,2,2,2,2,0,0,0,0,000,6
13,76,010,006,2,2,2,3,0,0,0,0,000,6
13,76,010,007,2,2,2,2,0,1,0,1,000,6
13,76,010,008,1,2,2,2,0,0,0,0,000,6
13,76,010,009,2,2,2,3,0,0,0,0,000,6
13,76,010,010,2,2,2,2,0,1,0,1,000,6
13,76,010,011,2,2,2,3,0,0,0,0,000,6
13,76,010,012,1,2,2,2,0,0,0,0,000,6
13,76,010,013,2,2,2,3,0,1,0,1,000,6
13,76,010,014,1,2,2,3,0,1,0,1,000,6
13,76,010,015,1,2,2,2,0,0,0,0,000,6
13,76,010,016,1,2,2,2,0,1,0,1,000,6
13,76,010,017,1,2,2,2,0,0,0,0,000,6
13,76,010,018,1,2,2,2,0,1,0,1,000,6
13,76,010,019,1,2,2,2,0,1,0,1,000,6
13,76,010,020,1,2,2,3,0,0,0,0,000,6
13,76,010,021,1,2,2,2,0,1,0,1,000,6
13,76,010,022,1,2,2,2,0,0,0,0,000,6
13,76,010,023,2,2,2,2,0,0,0,0,000,6
13,76,010,024,1,2,2,3,0,1,0,1,000,6
13,76,010,025,2,2,2,2,0,1,0,1,000,6
13,76,010,026,1,2,2,2,0,0,0,0,000,6
13,76,010,027,1,2,2,3,0,0,0,0,000,6
13,76,010,028,2,2,2,3,0,0,0,0,000,6
13,76,010,029,2,2,2,2,0,1,0,1,000,6
13,76,010,030,2,2,2,2,0,0,0,0,000,6
13,76,010,031,2,2,2,2,0,1,0,1,000,6
13,76,020,001,1,2,2,3,0,1,0,1,000,6
13,76,020,002,2,2,2,3,0,0,0,0,000,6
13,76,020,003,1,2,2,3,0,1,0,1,000,6
13,76,020,004,1,2,2,3,0,0,0,0,000,6
13,76,020,005,1,2,2,3,0,1,0,1,000,6
13,76,020,006,2,2,2,3,0,1,0,1,000,6
13,76,020,007,2,2,2,3,0,0,0,0,000,6
13,76,020,008,2,2,2,3,0,1,0,1,000,6
13,76,020,009,2,2,2,3,0,0,0,0,000,6
13,76,020,010,1,2,2,3,0,1,0,1,000,6
13,76,020,011,1,2,2,3,0,0,0,0,000,6
13,76,020,012,2,2,2,3,0,1,0,1,000,6
13,76,020,013,2,2,2,3,0,0,0,0,000,6
13,76,020,014,2,2,2,3,0,1,0,1,000,6
13,76,030,001,2,2,2,3,0,1,0,1,000,6
13,76,030,002,2,2,2,3,0,1,0,1,000,6
13,76,030,003,2,2,2,3,0,0,0,0,000,6
13,76,030,004,2,2,2,2,0,0,0,0,000,6
13,76,030,005,1,2,2,3,0,0,0,0,000,6
13,76,030,006,1,2,2,2,0,0,0,0,000,6
13,76,030,007,1,2,2,3,0,0,0,0,000,6
13,76,030,008,1,2,2,3,0,1,0,1,000,6
13,76,030,009,1,2,2,3,0,2,0,2,000,6
13,76,030,010,1,2,2,3,0,0,0,0,000,6
13,76,030,011,2,2,2,3,0,1,0,0,000,6
13,76,030,012,1,2,2,3,0,0,0,0,000,6
13,76,030,013,1,2,2,2,0,0,0,0,000,6
13,76,030,014,1,2,2,1,0,0,0,0,000,6
13,76,030,015,1,2,2,2,0,0,0,0,000,6
13,76,030,016,1,2,2,2,0,1,0,1,000,6
13,76,030,017,1,2,2,3,0,0,0,0,000,6
13,76,030,018,2,2,2,2,0,0,0,0,000,6
13,76,030,019,1,2,2,2,0,0,0,0,000,6
13,76,030,020,2,2,2,3,0,0,0,0,000,6
13,76,030,021,2,2,2,2,0,1,0,1,000,6
13,76,030,022,2,2,2,2,0,0,0,0,000,6
13,76,030,023,2,2,2,2,0,0,0,0,000,6
13,76,030,024,2,2,2,2,0,0,0,0,000,6
13,76,030,025,2,2,2,2,0,1,0,1,000,6
13,76,030,026,2,2,2,2,0,1,0,0,000,6
13,76,030,027,2,2,2,3,0,0,0,0,000,6
13,76,030,028,2,2,2,2,0,1,0,1,000,6
14,01,010,001,2,2,1,2,0,0,0,0,000,6
14,01,010,002,2,2,1,2,0,0,0,0,000,6
14,01,010,003,2,2,1,2,0,0,0,0,000,6
14,01,010,004,2,1,1,1,0,0,0,0,000,6
14,01,010,005,2,2,1,2,0,0,0,0,000,6
14,01,010,006,2,4,1,1,0,0,0,0,000,6
14,01,010,007,2,2,1,1,1,0,1,0,000,6
14,01,010,008,2,2,1,2,0,0,0,0,000,6
14,01,010,009,2,2,1,2,0,0,0,0,000,6
14,01,010,010,2,2,1,2,0,0,0,0,000,6
14,01,010,011,2,2,1,3,0,0,0,0,000,6
14,01,010,012,1,2,2,3,0,1,0,1,000,6
14,01,010,013,2,2,1,1,0,0,0,0,000,6
14,01,010,014,2,2,1,2,0,0,0,0,000,6
14,01,010,015,2,2,1,2,0,0,0,0,000,6
14,01,010,016,2,2,1,1,0,0,0,0,000,6
14,01,010,017,2,2,1,2,0,0,0,0,000,6
14,01,010,018,2,2,1,2,0,0,0,0,000,6
14,01,010,019,2,3,1,2,0,0,0,0,000,6
14,01,010,020,2,2,1,2,0,0,0,0,000,6
14,01,010,021,2,1,1,2,0,0,0,0,000,6
14,01,010,022,2,2,1,2,0,0,0,0,000,6
14,01,010,023,2,2,1,2,0,0,0,0,000,6
14,01,010,024,2,2,1,2,0,0,0,0,000,6
14,01,010,025,2,2,1,2,0,0,0,0,000,6
14,01,010,026,2,2,1,2,0,0,0,0,000,6
14,01,010,027,2,3,1,2,0,0,0,0,000,6
14,01,010,028,2,3,1,2,0,0,0,0,000,6
14,01,010,029,2,2,1,2,0,0,0,0,000,6
14,01,010,030,2,2,1,2,0,0,0,0,000,6
14,01,010,031,2,2,1,2,0,0,0,0,000,6
14,01,010,032,2,2,1,2,0,0,0,0,000,6
14,01,010,033,2,2,1,2,0,0,0,0,000,6
14,01,010,034,2,2,1,2,0,0,0,0,000,6
14,01,010,035,2,2,1,2,0,0,0,0,000,6
14,01,010,036,2,2,1,2,0,0,0,0,000,6
14,01,010,037,2,2,1,1,0,0,0,0,000,6
14,01,010,038,2,2,2,2,0,0,0,0,000,6
14,01,010,039,2,2,1,2,0,0,0,0,000,6
14,01,010,040,2,2,1,2,0,0,0,0,000,6
14,01,010,041,2,1,1,2,0,0,0,0,000,6
14,01,010,042,2,2,1,2,0,0,0,0,000,6
14,01,010,043,2,2,1,2,0,0,0,0,000,6
14,01,010,044,2,2,1,2,1,0,1,0,000,6
14,01,010,045,2,2,1,2,0,0,0,0,000,6
14,01,010,046,2,2,1,2,0,0,0,0,000,6
14,01,010,047,2,2,1,2,0,0,0,0,000,6
14,01,010,048,2,2,1,2,0,0,0,0,000,6
14,01,010,049,2,2,1,2,0,0,0,0,000,6
14,01,010,050,2,2,1,2,0,0,0,0,000,6
14,01,010,051,2,2,1,2,0,0,0,0,000,6
14,01,020,001,2,2,1,2,0,0,0,0,000,6
14,01,020,002,2,2,1,2,0,0,0,0,000,6
14,01,020,003,2,2,1,2,0,0,0,0,000,6
14,01,020,004,2,2,1,3,0,1,0,1,000,6
14,01,020,005,2,2,1,2,0,0,0,0,000,6
14,01,020,006,2,2,1,2,0,0,0,0,000,6
14,01,020,007,2,2,1,2,0,0,0,0,000,6
14,01,020,008,2,2,1,2,0,0,0,0,000,6
14,01,020,009,2,2,1,2,0,0,0,0,000,6
14,01,020,010,2,2,1,2,0,0,0,0,000,6
14,01,020,011,2,2,1,2,0,0,0,0,000,6
14,01,020,012,2,2,1,2,0,0,0,0,000,6
14,01,020,013,2,2,1,2,0,0,0,0,000,6
14,01,020,014,2,2,1,2,0,0,0,0,000,6
14,01,020,015,2,2,1,2,0,0,0,0,000,6
14,01,020,016,2,2,1,2,0,0,0,0,000,6
14,01,020,017,2,2,1,2,0,0,0,0,000,6
14,01,020,018,2,2,1,2,0,0,0,0,000,6
14,01,020,019,2,2,1,2,0,0,0,0,000,6
14,01,020,020,2,2,1,2,0,0,0,0,000,6
14,01,020,021,2,2,1,2,0,0,0,0,000,6
14,01,020,022,2,2,1,2,0,0,0,0,000,6
14,01,020,023,2,2,1,2,0,0,0,0,000,6
14,01,020,024,2,2,1,2,0,0,0,0,000,6
14,01,020,025,1,2,2,3,0,1,0,1,000,6
14,01,020,026,2,2,1,2,0,0,0,0,000,6
14,01,020,027,2,2,1,3,0,0,0,0,000,6
14,01,020,028,2,2,1,2,0,0,0,0,000,6
14,01,020,029,2,2,1,3,0,0,0,0,000,6
14,01,020,030,2,2,1,2,0,0,0,0,000,6
14,01,020,031,2,2,1,2,0,0,0,0,000,6
14,01,020,032,2,2,2,3,0,2,0,2,000,6
14,01,020,033,2,2,1,2,0,0,0,0,000,6
14,01,020,034,2,2,2,3,0,0,0,0,000,6
14,01,020,035,2,2,1,2,0,0,0,0,000,6
14,01,020,036,2,2,2,2,0,0,0,0,000,6
14,01,020,037,2,2,1,2,1,0,0,0,000,6
14,01,020,038,2,2,1,3,0,0,0,0,000,6
14,01,020,039,2,3,1,2,0,0,0,0,000,6
14,01,020,040,2,2,1,2,0,0,0,0,000,6
14,01,020,041,2,2,1,2,0,0,0,0,000,6
14,01,020,042,2,2,1,2,0,0,0,0,000,6
14,01,020,043,2,2,1,2,0,0,0,0,000,6
14,01,020,044,2,2,2,3,0,0,0,0,000,6
14,01,020,045,2,3,1,2,0,1,0,1,000,6
14,01,020,046,2,3,1,3,0,0,0,0,000,6
14,01,020,047,2,3,1,2,0,0,0,0,000,6
14,01,030,001,2,2,1,2,0,0,0,0,000,6
14,01,030,002,2,2,1,2,0,0,0,0,000,6
14,01,030,003,2,2,2,3,1,0,1,0,000,6
14,01,030,004,2,2,1,1,0,0,0,0,000,6
14,01,030,005,2,2,1,3,0,0,0,0,000,6
14,01,030,006,2,4,1,1,0,0,0,0,000,6
14,01,030,007,2,4,1,1,0,0,0,0,000,6
14,01,030,008,2,2,1,1,0,0,0,0,000,6
14,01,030,009,2,2,1,2,0,0,0,0,000,6
14,01,030,010,2,4,1,1,0,0,0,0,000,6
14,01,030,011,2,4,1,1,0,1,0,1,000,6
14,01,030,012,2,4,1,1,0,0,0,1,000,6
14,01,030,013,2,4,1,1,0,0,0,1,000,6
14,01,030,014,2,2,1,2,0,0,0,0,000,6
14,01,030,015,2,2,2,2,0,0,0,0,000,6
14,01,030,016,2,3,1,1,0,1,0,1,000,6
14,01,030,017,2,3,1,1,0,0,0,0,000,6
14,01,040,001,2,2,1,1,0,0,0,0,000,6
14,01,040,002,2,2,1,1,0,0,0,0,000,6
14,01,040,003,2,2,1,1,0,0,0,0,000,6
14,01,040,004,2,2,1,1,0,0,0,0,000,6
14,01,040,005,2,2,1,1,0,0,0,0,000,6
14,01,040,006,2,2,1,1,0,0,0,0,000,6
14,01,040,007,2,2,1,1,0,0,0,0,000,6
14,01,040,008,2,2,1,1,0,0,0,0,000,6
14,01,040,009,2,2,1,1,0,0,0,0,000,6
14,01,040,010,2,2,1,1,0,0,0,0,000,6
14,01,040,011,2,2,1,1,0,0,0,0,000,6
14,01,040,012,2,2,1,1,0,0,0,0,000,6
14,01,040,013,2,2,1,1,0,0,0,0,000,6
14,01,040,014,2,2,1,2,0,0,0,0,000,6
14,01,040,015,2,4,1,1,0,0,0,0,000,6
14,01,040,016,2,2,1,1,0,0,0,0,000,6
14,01,040,017,2,2,1,1,0,0,0,0,000,6
14,01,040,018,2,2,1,1,0,0,0,0,000,6
14,01,040,019,2,2,1,1,0,0,0,0,000,6
14,01,040,020,2,2,1,1,0,0,0,0,000,6
14,01,040,021,2,2,1,1,0,0,0,0,000,6
14,01,040,022,2,2,1,1,0,0,0,0,000,6
14,01,040,023,2,2,1,2,0,0,0,0,000,6
14,01,040,024,2,2,1,1,0,0,0,0,000,6
14,01,040,025,2,2,1,1,0,0,0,0,000,6
14,01,040,026,2,2,1,1,0,0,0,0,000,6
14,01,040,027,2,2,1,1,0,0,0,0,000,6
14,01,040,028,2,2,1,1,0,0,0,0,000,6
14,01,040,029,2,2,1,1,0,0,0,0,000,6
14,01,040,030,2,2,1,1,0,0,0,0,000,6
14,01,040,031,2,2,1,1,0,0,0,0,000,6
14,01,040,032,2,2,1,1,0,0,0,0,000,6
14,01,040,033,2,2,1,1,0,0,0,0,000,6
14,01,040,034,2,2,1,2,0,0,0,0,000,6
14,01,040,035,2,2,1,1,0,0,0,0,000,6
14,01,040,036,2,2,2,2,0,0,0,0,000,6
14,01,040,037,2,2,1,2,0,1,0,1,000,6
14,01,040,038,2,2,1,1,0,0,0,0,000,6
14,01,040,039,2,2,1,2,0,0,0,0,000,6
14,01,040,040,2,2,1,1,0,0,0,0,000,6
14,01,040,041,2,2,2,1,0,0,0,0,000,6
14,01,040,042,2,2,1,1,0,0,0,0,000,6
14,01,040,043,2,2,1,1,0,0,0,0,000,6
14,01,040,044,2,2,1,1,0,0,0,0,000,6
14,01,040,045,2,2,1,2,0,0,0,0,000,6
14,01,040,046,2,2,1,1,0,0,0,0,000,6
14,01,040,047,2,2,1,1,0,0,0,0,000,6
14,01,040,048,2,2,1,1,0,0,0,0,000,6
14,01,040,049,2,2,1,1,0,0,0,0,000,6
14,01,040,050,2,2,1,1,0,0,0,0,000,6
14,01,040,051,2,3,1,1,0,0,0,0,000,6
14,01,040,052,2,3,1,1,0,0,0,0,000,6
14,01,040,053,2,3,1,1,0,0,0,0,000,6
14,01,040,054,2,3,1,1,0,0,0,0,000,6
14,01,040,055,2,3,1,1,0,0,0,0,000,6
14,01,040,056,2,3,1,1,0,0,0,0,000,6
14,01,050,002,2,2,1,2,0,0,0,0,000,6
14,01,050,003,2,2,1,3,0,0,0,0,000,6
14,01,050,004,2,2,1,3,0,0,0,0,000,6
14,01,050,005,2,2,1,2,0,0,0,0,000,6
14,01,050,006,2,2,1,2,0,0,0,0,000,6
14,01,050,007,2,2,1,2,0,0,0,0,000,6
14,01,050,008,2,2,1,2,0,0,0,0,000,6
14,01,050,009,2,2,1,3,0,0,0,0,000,6
14,01,050,010,2,2,2,3,0,0,0,0,000,6
14,01,050,011,2,2,2,3,0,1,0,1,000,6
14,01,050,012,2,2,1,3,0,0,0,0,000,6
14,01,050,013,2,2,1,3,0,0,0,0,000,6
14,01,050,014,2,2,1,2,0,0,0,0,000,6
14,01,050,015,2,2,1,2,0,0,0,0,000,6
14,01,050,016,2,2,1,2,0,0,0,0,000,6
14,01,050,017,2,2,1,2,0,0,0,0,000,6
14,01,050,018,2,2,1,3,0,0,0,0,000,6
14,01,050,019,2,2,1,3,0,0,0,0,000,6
14,01,050,020,2,2,1,2,0,0,0,0,000,6
14,01,060,001,2,2,1,2,0,0,0,0,000,6
14,01,060,002,2,2,1,2,0,0,0,0,000,6
14,01,060,003,2,2,1,2,0,0,0,0,000,6
14,01,060,004,2,2,1,2,0,0,0,0,000,6
14,01,060,005,2,2,1,3,0,0,0,0,000,6
14,01,060,006,2,2,1,2,0,0,0,0,000,6
14,01,060,007,2,2,1,2,0,0,0,0,000,6
14,01,060,008,2,2,2,3,0,0,0,0,000,6
14,01,060,009,2,2,2,3,0,1,0,1,000,6
14,01,060,010,2,2,1,2,0,0,0,0,000,6
14,01,060,011,2,2,1,2,0,0,0,0,000,6
14,01,060,012,2,4,1,1,0,0,0,0,000,6
14,01,060,013,2,4,1,1,0,0,0,0,000,6
14,01,070,001,2,4,1,2,0,0,0,0,000,6
14,01,070,002,2,4,1,1,0,0,0,0,000,6
14,01,070,003,2,4,1,2,0,0,0,0,000,6
14,01,070,004,2,4,1,1,0,0,0,0,000,6
14,01,070,005,2,4,1,2,0,0,0,0,000,6
14,01,070,006,2,2,1,1,0,0,0,0,000,6
14,01,070,007,2,4,1,1,0,0,0,0,000,6
14,01,070,008,2,4,1,2,0,0,0,0,000,6
14,01,070,009,2,4,1,2,0,0,0,0,000,6
14,01,070,010,2,4,1,2,0,0,0,0,000,6
14,01,070,011,2,4,1,2,0,0,0,0,000,6
14,01,070,012,2,4,1,2,0,0,0,0,000,6
14,01,070,013,2,4,1,1,0,0,0,0,000,6
14,01,070,014,2,4,1,2,0,0,0,0,000,6
14,01,070,015,2,2,1,1,0,0,0,0,000,6
14,01,070,016,2,4,1,1,0,0,0,0,000,6
14,01,070,017,2,4,1,2,0,0,0,0,000,6
14,01,070,018,2,4,1,2,0,0,0,0,000,6
14,01,070,019,2,4,1,3,0,0,0,0,000,6
14,01,070,020,2,4,1,2,0,0,0,0,000,6
14,01,070,021,2,4,1,2,0,0,0,0,000,6
14,01,070,022,2,4,1,2,0,0,0,0,000,6
14,01,070,023,2,2,2,2,0,0,0,0,000,6
14,01,070,024,2,3,1,2,0,0,0,0,000,6
14,01,070,025,2,2,1,2,0,0,0,0,000,6
14,01,070,026,2,4,2,2,0,0,0,0,000,6
14,01,070,027,2,4,1,2,0,0,0,0,000,6
14,01,070,028,2,4,1,1,0,0,0,0,000,6
14,01,070,029,2,4,1,1,0,0,0,0,000,6
14,01,070,030,2,4,1,1,0,0,0,0,000,6
14,01,070,031,1,2,2,3,0,1,0,1,000,6
14,01,070,032,2,2,1,2,0,1,0,1,000,6
14,01,070,033,2,2,1,2,0,0,0,0,000,6
14,01,070,034,2,2,1,2,0,0,0,0,000,6
14,01,070,035,2,2,2,2,0,0,0,0,000,6
14,01,070,036,2,2,1,2,0,0,0,0,000,6
14,01,070,037,2,4,1,2,0,0,0,0,000,6
14,01,070,038,2,3,1,2,0,0,0,0,000,6
14,01,070,039,1,3,2,3,0,0,0,0,000,6
14,01,070,040,2,3,1,3,0,1,0,1,000,6
14,01,070,041,2,4,1,2,0,0,0,0,000,6
14,01,070,042,2,3,1,2,0,0,0,0,000,6
14,01,070,043,2,3,1,1,0,0,0,0,000,6
14,01,070,044,2,3,1,2,1,0,1,0,000,6
14,01,070,045,2,3,1,2,0,0,0,0,000,6
14,01,070,046,2,3,1,3,0,1,0,1,000,6
14,01,070,047,2,3,1,1,0,0,0,0,000,6
14,01,070,048,2,3,1,2,0,0,0,0,000,6
14,01,070,049,2,3,1,2,0,0,0,0,000,6
14,01,070,050,2,3,1,2,0,0,0,0,000,6
14,01,070,051,2,3,1,2,0,0,0,0,000,6
14,01,070,052,1,3,1,3,0,1,0,1,000,6
14,01,070,053,2,3,1,2,0,0,0,0,000,6
14,01,070,054,2,3,1,2,0,0,0,0,000,6
14,01,070,055,2,3,1,2,0,0,0,0,000,6
14,01,070,056,2,3,1,2,0,0,0,0,000,6
14,01,070,057,2,3,1,2,0,0,0,0,000,6
14,01,070,058,2,3,1,2,0,0,0,0,000,6
14,01,070,059,2,3,1,2,0,0,0,0,000,6
14,01,070,060,2,3,1,2,0,0,0,0,000,6
14,01,080,001,2,2,1,2,0,0,0,0,000,6
14,01,080,002,2,2,1,2,0,0,0,0,000,6
14,01,080,003,2,2,1,2,0,0,0,0,000,6
14,01,080,004,2,2,1,2,0,0,0,0,000,6
14,01,080,005,2,2,1,2,0,0,0,0,000,6
14,01,080,006,2,2,1,2,0,0,0,0,000,6
14,01,080,007,2,2,1,2,0,0,0,0,000,6
14,01,080,008,2,2,1,2,0,0,0,0,000,6
14,01,080,009,2,2,1,1,1,0,1,0,000,6
14,01,080,010,2,2,1,2,0,0,0,0,000,6
14,01,080,011,2,2,1,2,0,1,0,1,000,6
14,01,080,012,2,2,1,1,0,0,0,0,000,6
14,01,080,013,2,4,1,3,0,0,0,0,000,6
14,01,080,014,2,2,1,2,0,0,0,0,000,6
14,01,080,015,2,2,1,2,0,0,0,0,000,6
14,01,080,016,2,2,1,1,0,0,0,0,000,6
14,01,080,017,2,4,1,3,0,0,0,0,000,6
14,01,080,018,2,4,1,1,0,1,0,1,000,6
14,01,080,019,2,4,1,1,0,0,0,0,000,6
14,01,080,020,2,4,1,1,0,0,0,0,000,6
14,01,080,021,2,2,1,1,0,0,0,0,000,6
14,01,080,022,2,2,1,1,0,0,0,0,000,6
14,01,080,023,2,2,1,2,0,0,0,0,000,6
14,01,080,024,2,2,1,2,0,0,0,0,000,6
14,01,080,025,2,2,1,2,0,0,0,0,000,6
14,01,080,026,2,2,1,1,0,0,0,0,000,6
14,01,080,027,2,2,1,3,0,0,0,0,000,6
14,01,080,028,2,2,1,1,0,0,0,0,000,6
14,01,080,029,2,3,1,2,0,1,0,1,000,6
14,01,080,030,2,2,2,3,0,1,0,1,000,6
14,01,080,031,2,2,1,2,0,0,0,0,000,6
14,01,080,032,2,2,1,3,0,1,0,1,000,6
14,01,080,033,2,2,1,1,0,1,0,1,000,6
14,01,080,034,2,2,1,3,0,1,0,1,000,6
14,01,080,035,2,2,1,2,0,0,0,0,000,6
14,01,090,001,2,3,1,1,0,0,0,0,000,6
14,01,090,002,2,3,1,2,0,0,0,0,000,6
14,01,090,003,2,4,1,1,0,0,0,0,000,6
14,01,090,004,2,2,2,3,0,3,0,3,000,6
14,01,090,005,1,2,2,3,0,1,0,1,000,6
14,01,090,006,2,3,1,3,0,0,0,0,000,6
14,01,090,007,2,3,1,2,0,0,0,0,000,6
14,01,090,008,2,3,1,2,0,0,0,0,000,6
14,01,090,009,2,3,1,2,0,0,0,0,000,6
14,01,090,010,2,3,1,1,0,0,0,0,000,6
14,01,090,011,2,3,1,2,0,0,0,0,000,6
14,01,090,012,2,3,1,2,0,0,0,0,000,6
14,01,090,013,2,3,1,2,0,0,0,0,000,6
14,01,090,014,2,3,1,2,0,0,0,0,000,6
14,01,090,015,2,3,1,3,0,0,0,0,000,6
14,01,090,016,2,2,2,3,0,1,0,1,000,6
14,01,090,017,1,2,2,3,0,0,0,0,000,6
14,01,090,018,1,3,1,3,0,0,0,0,000,6
14,01,090,019,2,3,1,3,0,1,0,1,000,6
14,01,090,020,2,2,2,3,0,0,0,0,000,6
14,01,090,021,2,3,1,3,0,0,0,0,000,6
14,01,090,022,2,3,1,3,0,0,0,0,000,6
14,01,090,023,2,4,1,1,0,0,0,0,000,6
14,01,090,024,2,4,1,1,0,0,0,0,000,6
14,01,090,025,2,3,1,3,0,0,0,0,000,6
14,01,090,026,2,4,1,1,0,0,0,0,000,6
14,01,090,027,2,3,1,2,0,0,0,0,000,6
14,01,090,028,2,3,1,3,0,0,0,0,000,6
14,01,090,029,2,3,1,3,0,0,0,0,000,6
14,01,090,030,2,3,1,2,0,0,0,0,000,6
14,01,090,031,2,3,1,3,0,0,0,0,000,6
14,01,090,032,2,3,1,2,0,0,0,0,000,6
14,01,090,033,2,3,1,3,0,0,0,0,000,6
14,01,090,034,2,3,1,2,0,0,0,0,000,6
14,01,090,035,2,2,1,2,0,0,0,0,000,6
14,02,010,001,2,2,1,3,0,0,0,0,000,6
14,02,010,002,2,2,1,2,0,0,0,0,000,6
14,02,010,003,2,2,1,3,0,0,0,0,000,6
14,02,010,004,2,2,1,2,0,0,0,0,000,6
14,02,010,005,2,2,1,3,0,0,0,0,000,6
14,02,010,006,2,2,1,3,0,1,0,1,000,6
14,02,010,007,2,2,1,3,0,1,0,1,000,6
14,02,010,008,2,2,1,2,0,0,0,0,000,6
14,02,010,009,2,4,1,2,0,0,0,0,000,6
14,02,010,010,2,2,1,2,0,0,0,0,000,6
14,02,010,011,2,2,1,2,0,0,0,0,000,6
14,02,010,012,2,2,1,2,0,0,0,0,000,6
14,02,010,013,2,2,1,3,0,0,0,0,000,6
14,02,010,014,2,2,1,2,0,0,0,0,000,6
14,02,010,015,2,2,1,2,0,0,0,0,000,6
14,02,010,016,2,4,1,2,0,0,0,0,000,6
14,02,010,017,2,2,1,2,0,0,0,0,000,6
14,02,010,018,2,2,1,3,0,0,0,0,000,6
14,02,010,019,2,2,1,2,0,0,0,0,000,6
14,02,020,001,2,1,1,3,0,0,0,0,000,6
14,02,020,002,2,1,1,3,0,0,0,0,000,6
14,02,020,003,2,2,1,3,0,1,0,1,000,6
14,02,020,004,2,1,1,3,0,0,0,0,000,6
14,02,020,005,2,2,1,3,0,0,0,1,000,6
14,02,020,006,2,1,1,3,0,0,0,0,000,6
14,02,020,007,2,2,1,3,0,0,0,0,000,6
14,02,020,008,2,2,1,3,0,0,0,0,000,6
14,02,020,009,2,2,1,3,0,1,0,1,000,6
14,02,030,001,2,3,1,2,0,0,0,0,000,6
14,02,030,002,2,3,1,2,0,0,0,0,000,6
14,02,030,003,2,3,1,2,0,0,0,0,000,6
14,02,030,004,2,3,1,2,0,0,0,0,000,6
14,02,030,005,2,2,2,2,0,0,0,0,000,6
14,02,030,006,2,2,2,3,0,1,0,1,000,6
14,02,030,007,2,3,2,2,0,0,0,0,000,6
14,02,030,008,2,3,1,2,0,0,0,0,000,6
14,02,030,009,2,3,1,2,0,0,0,0,000,6
14,02,040,001,2,2,1,2,0,0,0,0,000,6
14,02,040,002,2,2,1,2,0,0,0,0,000,6
14,02,040,003,1,2,1,3,0,1,0,1,000,6
14,02,040,004,2,2,1,2,0,0,0,0,000,6
14,02,040,005,2,2,1,2,0,0,0,0,000,6
14,02,040,006,2,2,1,2,0,1,0,2,000,6
14,02,040,007,2,2,1,2,0,0,0,0,000,6
14,02,040,008,2,2,1,2,0,0,0,0,000,6
14,02,040,009,2,2,1,2,0,0,0,0,000,6
14,02,040,010,2,2,1,2,0,0,0,0,000,6
14,02,050,001,2,2,1,2,0,0,0,0,000,6
14,02,050,002,2,2,1,3,0,0,0,0,000,6
14,02,050,003,2,2,1,3,0,0,0,0,000,6
14,02,050,004,2,2,1,3,0,0,0,0,000,6
14,02,050,005,2,4,1,2,0,0,0,0,000,6
14,02,050,006,2,2,2,3,0,1,0,1,000,6
14,02,050,007,2,2,1,2,0,0,0,0,000,6
14,02,050,008,2,3,1,3,0,0,0,0,000,6
14,02,050,009,2,2,1,3,0,0,0,0,000,6
14,02,050,010,2,2,1,3,0,0,0,0,000,6
14,02,050,011,2,2,1,3,0,1,0,1,000,6
14,02,050,012,2,2,1,2,0,0,0,0,000,6
14,02,060,001,2,2,1,3,0,0,0,0,000,6
14,02,060,002,2,2,2,2,0,0,0,0,000,6
14,02,060,003,2,2,2,3,0,0,0,0,000,6
14,02,060,004,1,2,2,3,0,0,0,0,000,6
14,02,060,005,1,2,2,3,0,2,0,2,000,6
14,02,060,006,1,2,2,3,0,2,0,2,000,6
14,02,060,007,2,2,1,2,0,0,0,0,000,6
14,02,060,008,2,2,1,2,0,0,0,0,000,6
14,02,060,009,2,2,2,2,0,0,0,0,000,6
14,02,060,010,1,2,2,2,0,1,0,1,000,6
14,02,070,001,2,3,1,2,0,0,0,0,000,6
14,02,070,002,2,3,1,1,0,0,0,0,000,6
14,02,070,003,2,2,2,3,0,1,0,1,000,6
14,02,070,004,2,2,1,3,0,0,0,0,000,6
14,02,070,005,2,3,1,2,0,0,0,0,000,6
14,02,070,006,2,3,2,2,0,0,0,0,000,6
14,02,070,007,2,2,2,3,0,1,0,1,000,6
14,02,070,008,2,2,1,2,0,0,0,0,000,6
14,02,070,009,2,2,1,2,0,0,0,0,000,6
14,02,070,010,2,3,1,1,0,0,0,0,000,6
14,02,070,012,2,3,1,1,0,0,0,0,000,6
14,02,080,001,2,4,1,2,0,0,0,0,000,6
14,02,080,002,2,4,1,2,0,0,0,0,000,6
14,02,080,003,2,4,1,3,0,0,0,0,000,6
14,02,080,004,2,2,1,3,0,0,0,0,000,6
